                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                0.59966,                 0.4035,                  1.063,                0.91656,                0.88316,                 0.9559,                0.82541,                0.61886,                0.47819,                 1.1028,              0.0077032,              0.0077032,              0.0077032
                    118,                0.59936,                0.40319,                 1.0583,                0.91251,                 0.8923,                0.95263,                0.82624,                  0.615,                0.47667,                 1.0972,              0.0076834,              0.0076834,              0.0076834
                    119,                0.58952,                0.39816,                 1.0533,                0.90213,                 0.8956,                0.95344,                0.82612,                0.61346,                0.47109,                 1.0978,              0.0076636,              0.0076636,              0.0076636
                    120,                 0.5904,                 0.4055,                 1.0571,                 0.9112,                0.89554,                0.95658,                0.83233,                0.61111,                0.46661,                 1.0998,              0.0076438,              0.0076438,              0.0076438
                    121,                 0.5849,                0.39406,                 1.0516,                0.91349,                0.88994,                0.95415,                0.83033,                0.60665,                0.46547,                 1.1005,               0.007624,               0.007624,               0.007624
                    122,                 0.5816,                  0.389,                 1.0444,                0.91683,                0.88908,                0.95518,                0.83155,                0.61143,                0.47771,                 1.0973,              0.0076042,              0.0076042,              0.0076042
                    123,                0.57926,                0.38666,                  1.057,                0.91884,                0.88908,                 0.9549,                0.83415,                0.61086,                0.47003,                  1.099,              0.0075844,              0.0075844,              0.0075844
                    124,                0.58895,                0.39967,                 1.0611,                0.92239,                0.88693,                0.95725,                0.83589,                0.60316,                0.46144,                 1.0879,              0.0075646,              0.0075646,              0.0075646
                    125,                 0.5808,                 0.3889,                 1.0492,                0.92383,                0.88134,                0.95297,                0.83229,                0.60729,                0.46977,                 1.0965,              0.0075448,              0.0075448,              0.0075448
                    126,                0.58414,                0.38855,                 1.0498,                0.90934,                0.90126,                0.95585,                0.83401,                0.60673,                 0.4812,                 1.0928,               0.007525,               0.007525,               0.007525
                    127,                0.57337,                0.38448,                 1.0438,                0.90971,                0.89237,                0.95571,                0.83855,                0.59941,                0.46823,                 1.0911,              0.0075052,              0.0075052,              0.0075052
                    128,                0.58424,                0.38926,                 1.0443,                0.91446,                0.88908,                0.95709,                0.83411,                0.60309,                0.46926,                 1.0909,              0.0074854,              0.0074854,              0.0074854
                    129,                0.57349,                0.38818,                 1.0405,                0.91765,                0.88628,                 0.9528,                0.83333,                0.60421,                0.46904,                 1.0917,              0.0074656,              0.0074656,              0.0074656
                    130,                0.57094,                0.38503,                 1.0362,                0.91749,                0.88445,                0.95463,                0.83795,                0.59544,                0.46768,                 1.0884,              0.0074458,              0.0074458,              0.0074458
                    131,                0.56473,                0.37983,                 1.0392,                0.92173,                0.89105,                0.95477,                0.83309,                0.59908,                0.46641,                 1.0939,               0.007426,               0.007426,               0.007426
                    132,                 0.5682,                 0.3863,                 1.0356,                0.90352,                0.91316,                0.95416,                0.83281,                0.60476,                0.45969,                 1.0898,              0.0074062,              0.0074062,              0.0074062
                    133,                0.57061,                0.38542,                 1.0339,                0.91883,                0.89123,                0.95525,                0.83681,                 0.5899,                0.47328,                   1.08,              0.0073864,              0.0073864,              0.0073864
                    134,                0.56414,                0.37899,                 1.0347,                0.92923,                0.88091,                0.95144,                0.83302,                0.59539,                 0.4664,                 1.0824,              0.0073666,              0.0073666,              0.0073666
                    135,                0.56435,                0.38337,                 1.0335,                0.89006,                0.91316,                0.95464,                0.83849,                0.59916,                0.46908,                  1.087,              0.0073468,              0.0073468,              0.0073468
                    136,                0.56235,                0.37709,                 1.0236,                0.92174,                0.88435,                0.95743,                0.84467,                0.58868,                0.46501,                  1.081,               0.007327,               0.007327,               0.007327
                    137,                0.55578,                 0.3734,                 1.0275,                0.90416,                0.89229,                0.95406,                 0.8395,                0.58895,                0.48401,                 1.0816,              0.0073072,              0.0073072,              0.0073072
                    138,                0.55745,                0.37723,                 1.0277,                0.91079,                0.88693,                0.95398,                0.84065,                0.58482,                0.48068,                 1.0759,              0.0072874,              0.0072874,              0.0072874
                    139,                0.55744,                0.37161,                 1.0275,                0.90556,                0.89768,                0.95367,                0.84004,                0.58534,                0.47379,                 1.0882,              0.0072676,              0.0072676,              0.0072676
                    140,                0.54563,                0.36875,                 1.0225,                0.91567,                0.88693,                0.94743,                0.83619,                0.58381,                0.47604,                 1.0779,              0.0072478,              0.0072478,              0.0072478
                    141,                0.54512,                0.37357,                 1.0189,                0.90723,                0.89682,                0.95427,                0.84176,                0.58638,                0.45941,                 1.0776,               0.007228,               0.007228,               0.007228
                    142,                 0.5547,                0.37455,                 1.0221,                0.91522,                0.88435,                0.94999,                0.83266,                0.59738,                0.47126,                 1.0832,              0.0072082,              0.0072082,              0.0072082
                    143,                0.54714,                0.37272,                 1.0188,                0.90943,                0.90225,                0.95337,                 0.8355,                0.59362,                0.45721,                 1.0808,              0.0071884,              0.0071884,              0.0071884
                    144,                0.54236,                0.35687,                 1.0141,                0.90951,                0.90198,                0.95126,                0.83739,                0.58909,                0.47729,                 1.0792,              0.0071686,              0.0071686,              0.0071686
                    145,                0.53904,                 0.3541,                 1.0099,                0.91959,                0.89639,                0.95101,                0.83957,                0.58791,                0.46862,                 1.0765,              0.0071488,              0.0071488,              0.0071488
                    146,                0.54729,                0.36735,                 1.0177,                0.91246,                0.89625,                0.95021,                 0.8384,                0.58145,                0.46988,                 1.0708,               0.007129,               0.007129,               0.007129
                    147,                0.54275,                0.36662,                 1.0178,                0.90805,                 0.9001,                 0.9522,                0.84347,                0.57558,                0.47806,                 1.0696,              0.0071092,              0.0071092,              0.0071092
                    148,                0.54053,                0.35562,                  1.009,                0.92276,                0.89854,                0.95356,                0.84239,                0.57518,                0.46734,                 1.0676,              0.0070894,              0.0070894,              0.0070894
                    149,                 0.5372,                0.35898,                  1.008,                0.91321,                0.89424,                0.95362,                0.83675,                0.58275,                0.46614,                 1.0797,              0.0070696,              0.0070696,              0.0070696
                    150,                0.53093,                 0.3548,                 1.0038,                0.92724,                0.88763,                0.95655,                0.84229,                0.58344,                0.45548,                 1.0735,              0.0070498,              0.0070498,              0.0070498
                    151,                0.52791,                0.35158,                 1.0017,                0.90087,                0.90886,                0.95704,                0.84451,                0.57768,                0.45717,                 1.0692,                0.00703,                0.00703,                0.00703
                    152,                0.53982,                0.35374,                 1.0079,                0.91484,                0.89597,                0.95552,                0.84411,                0.57923,                0.45274,                 1.0712,              0.0070102,              0.0070102,              0.0070102
