                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                 1.3053,                0.78764,                 2.0878,                0.89275,                0.88306,                0.94453,                0.80719,                 1.3286,                0.92761,                 2.1841,              0.0076834,              0.0076834,              0.0076834
                    119,                  1.295,                 0.7845,                 2.0846,                 0.9021,                0.88521,                0.94862,                0.81204,                 1.3141,                 0.9127,                  2.173,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.2835,                0.77984,                 2.0729,                0.90276,                0.89854,                0.95284,                 0.8173,                 1.3056,                0.88993,                 2.1774,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.2644,                0.75817,                 2.0467,                0.88579,                0.90691,                0.94884,                 0.8159,                 1.3031,                0.90484,                 2.1713,               0.007624,               0.007624,               0.007624
                    122,                 1.2639,                0.76357,                 2.0517,                0.89141,                0.88521,                0.94772,                0.81667,                 1.3034,                0.94369,                 2.1681,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.2651,                0.74685,                 2.0822,                0.92427,                0.86887,                0.95071,                 0.8202,                 1.3065,                0.91284,                 2.1713,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.2787,                0.75235,                 2.0915,                0.89148,                0.89706,                 0.9489,                0.81429,                 1.3123,                0.89841,                  2.171,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.2666,                0.75858,                 2.0721,                0.88335,                0.90182,                0.94888,                 0.8119,                 1.3107,                0.90745,                 2.1745,              0.0075448,              0.0075448,              0.0075448
                    126,                  1.283,                 0.7634,                 2.0786,                  0.903,                0.89654,                0.94938,                0.81525,                   1.29,                0.91405,                 2.1591,               0.007525,               0.007525,               0.007525
                    127,                 1.2501,                0.74932,                 2.0645,                 0.8842,                0.89725,                 0.9479,                0.81584,                 1.2956,                0.90054,                 2.1746,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.2834,                0.76221,                 2.0534,                0.89455,                0.88622,                0.94516,                0.81205,                 1.2841,                0.92141,                 2.1558,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.2499,                0.75267,                 2.0495,                0.90831,                0.87403,                 0.9475,                 0.8172,                 1.2745,                 0.9326,                 2.1525,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.2406,                0.74934,                 2.0427,                0.91736,                0.87747,                0.94872,                0.82013,                 1.2677,                0.91846,                 2.1472,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.2465,                0.73545,                 2.0535,                0.90246,                0.87704,                0.94522,                0.81271,                 1.2932,                0.94495,                 2.1636,               0.007426,               0.007426,               0.007426
                    132,                  1.246,                0.73627,                 2.0379,                0.90087,                0.89811,                0.95281,                0.82489,                 1.2738,                0.91354,                 2.1535,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.2526,                0.73701,                  2.056,                0.90066,                0.90045,                0.94986,                0.82208,                 1.2821,                0.94035,                 2.1521,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.2473,                0.73976,                 2.0591,                0.90254,                0.89424,                0.95358,                0.82435,                 1.2719,                0.87601,                 2.1487,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.2321,                0.73172,                 2.0423,                0.89058,                0.89725,                0.95068,                 0.8215,                 1.2921,                0.91146,                 2.1649,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.2275,                0.72257,                 2.0234,                0.89295,                0.90069,                 0.9514,                0.82259,                 1.2691,                0.90502,                 2.1488,               0.007327,               0.007327,               0.007327
                    137,                 1.2276,                0.72059,                 2.0403,                0.89999,                0.88779,                0.95202,                0.82094,                   1.29,                0.91642,                 2.1577,              0.0073072,              0.0073072,              0.0073072
                    138,                  1.229,                 0.7262,                 2.0301,                0.90282,                0.89869,                 0.9507,                0.82416,                 1.2751,                0.91228,                 2.1514,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.2121,                0.71433,                 2.0156,                 0.9055,                0.89725,                0.95334,                0.83055,                 1.2573,                0.91925,                 2.1423,              0.0072676,              0.0072676,              0.0072676
                    140,                  1.201,                0.70223,                 2.0186,                0.90954,                0.89045,                0.95236,                0.83216,                 1.2374,                0.90478,                 2.1296,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.2034,                0.72483,                 2.0278,                0.90507,                0.88822,                0.95354,                 0.8268,                 1.2566,                0.88105,                 2.1318,               0.007228,               0.007228,               0.007228
                    142,                 1.2197,                0.72043,                  2.026,                0.90125,                0.89067,                0.95235,                0.82977,                 1.2518,                0.90599,                 2.1209,              0.0072082,              0.0072082,              0.0072082
                    143,                  1.196,                0.71384,                 2.0109,                0.90394,                0.89003,                0.95248,                0.83397,                 1.2315,                0.91317,                 2.1171,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.1946,                0.69499,                 2.0057,                0.91212,                0.88801,                0.95286,                0.82915,                 1.2369,                0.90014,                 2.1215,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.1773,                0.68697,                 1.9981,                 0.8932,                0.89889,                0.94948,                0.82914,                 1.2588,                0.92316,                 2.1371,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.1914,                 0.6829,                 2.0239,                0.90378,                 0.8965,                0.95034,                  0.832,                 1.2391,                0.90618,                 2.1217,               0.007129,               0.007129,               0.007129
                    147,                 1.1882,                0.71103,                 2.0189,                0.91843,                 0.8822,                0.95228,                0.83278,                 1.2445,                0.90692,                 2.1252,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.1904,                0.68814,                  2.004,                0.91868,                0.87911,                0.95425,                0.83408,                  1.243,                0.88697,                  2.125,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.1813,                0.69369,                 2.0032,                0.88972,                0.90182,                0.95184,                0.82825,                 1.2625,                0.90277,                 2.1464,              0.0070696,              0.0070696,              0.0070696
